,LINK_NO,RDS_MAN_NO,RN,RN_CD,SP,EP,LUX
449,LINK_449,92,논현로79길,4166198,"[37.496374905813134, 127.03478611722328]","[37.49624322084284, 127.03434924165896]",67.681
450,LINK_450,92,논현로79길,4166198,"[37.49624322084284, 127.03434924165896]","[37.496035801802016, 127.03366113295492]",78.568
451,LINK_451,92,논현로79길,4166198,"[37.496035801802016, 127.03366113295492]","[37.49599478021371, 127.03352503169896]",81.87950000000001
452,LINK_452,92,논현로79길,4166198,"[37.49599478021371, 127.03352503169896]","[37.49571976855743, 127.03261270246384]",68.9725
453,LINK_453,93,논현로75길,4166195,"[37.49671178816369, 127.03886053816537]","[37.49655554968771, 127.03833168189959]",14.1985
454,LINK_454,93,논현로75길,4166195,"[37.49655554968771, 127.03833168189959]","[37.496389939172566, 127.03777111475742]",28.397
455,LINK_455,93,논현로75길,4166195,"[37.496389939172566, 127.03777111475742]","[37.496214749154575, 127.0371781133292]",40.5755
456,LINK_456,93,논현로75길,4166195,"[37.496214749154575, 127.0371781133292]","[37.49643954259171, 127.03632169314264]",66.9525
457,LINK_457,93,논현로75길,4166195,"[37.49643954259171, 127.03632169314264]","[37.49662013264678, 127.03563261154535]",81.151
458,LINK_458,93,논현로75길,4166195,"[37.49662013264678, 127.03563261154535]","[37.496795784308645, 127.03496438840156]",95.3495
459,LINK_459,94,논현로71길,4166192,"[37.49517733868677, 127.03957439222867]","[37.49502467262764, 127.03906978038715]",28.397
460,LINK_460,94,논현로71길,4166192,"[37.49502467262764, 127.03906978038715]","[37.49492249802231, 127.03873208054337]",70.9925
461,LINK_461,94,논현로71길,4166192,"[37.49492249802231, 127.03873208054337]","[37.494817451003705, 127.0383855938225]",85.191
462,LINK_462,94,논현로71길,4166192,"[37.494817451003705, 127.0383855938225]","[37.4947237979968, 127.03807669035123]",85.191
463,LINK_463,94,논현로71길,4166192,"[37.4947237979968, 127.03807669035123]","[37.494579766102866, 127.03760162539227]",108.2565
464,LINK_464,94,논현로71길,4166192,"[37.494579766102866, 127.03760162539227]","[37.49454474343916, 127.03748609683856]",117.1235
465,LINK_465,94,논현로71길,4166192,"[37.49454474343916, 127.03748609683856]","[37.494400556141116, 127.03701054782871]",79.8595
466,LINK_466,94,논현로71길,4166192,"[37.494400556141116, 127.03701054782871]","[37.49434872781381, 127.03683961392052]",85.191
467,LINK_467,94,논현로71길,4166192,"[37.49434872781381, 127.03683961392052]","[37.4942553497905, 127.03653164169386]",154.1635
468,LINK_468,94,논현로71길,4166192,"[37.4942553497905, 127.03653164169386]","[37.494187732583754, 127.03630862780204]",180.54049999999998
469,LINK_469,94,논현로71길,4166192,"[37.494187732583754, 127.03630862780204]","[37.49407866384345, 127.03594890437981]",123.7465
470,LINK_470,94,논현로71길,4166192,"[37.49407866384345, 127.03594890437981]","[37.49393251702392, 127.03546692616518]",92.038
471,LINK_471,95,논현로67길,4166188,"[37.49440488447542, 127.03993719146587]","[37.494166848957036, 127.03915478276207]",37.263999999999996
472,LINK_472,95,논현로67길,4166188,"[37.494166848957036, 127.03915478276207]","[37.494131968972376, 127.03910537198013]",66.9525
473,LINK_473,95,논현로67길,4166188,"[37.494131968972376, 127.03910537198013]","[37.494109670269395, 127.03907377761223]",93.3295
474,LINK_474,95,논현로67길,4166188,"[37.494109670269395, 127.03907377761223]","[37.49402040218876, 127.03877987274143]",119.7065
475,LINK_475,95,논현로67길,4166188,"[37.49402040218876, 127.03877987274143]","[37.49390149394298, 127.03838841158085]",109.548
476,LINK_476,95,논현로67길,4166188,"[37.49390149394298, 127.03838841158085]","[37.4938295147137, 127.03815145224785]",99.3895
477,LINK_477,95,논현로67길,4166188,"[37.4938295147137, 127.03815145224785]","[37.493743214622754, 127.03786733236643]",85.191
478,LINK_478,95,논현로67길,4166188,"[37.493743214622754, 127.03786733236643]","[37.49365887604787, 127.03758969351657]",54.774
479,LINK_479,95,논현로67길,4166188,"[37.49365887604787, 127.03758969351657]","[37.49364369143846, 127.03753969393685]",66.9525
480,LINK_480,95,논현로67길,4166188,"[37.49364369143846, 127.03753969393685]","[37.49353304204185, 127.0371754474259]",97.36949999999999
481,LINK_481,95,논현로67길,4166188,"[37.49353304204185, 127.0371754474259]","[37.49338675593405, 127.03669386603987]",110.2765
482,LINK_482,95,논현로67길,4166188,"[37.49338675593405, 127.03669386603987]","[37.493299966264146, 127.03640814356814]",92.76650000000001
483,LINK_483,95,논현로67길,4166188,"[37.493299966264146, 127.03640814356814]","[37.49313018342181, 127.03584924273292]",92.038
484,LINK_484,95,논현로67길,4166188,"[37.49313018342181, 127.03584924273292]","[37.492877763590826, 127.03501833210592]",93.3295
485,LINK_485,95,논현로67길,4166188,"[37.492877763590826, 127.03501833210592]","[37.492823267792176, 127.03483894363377]",81.151
486,LINK_486,95,논현로67길,4166188,"[37.492823267792176, 127.03483894363377]","[37.49259952969837, 127.03410247197685]",51.4625
487,LINK_487,96,논현로65길,4166186,"[37.49337771839472, 127.03946151987489]","[37.49316039149165, 127.03874326040962]",92.038
488,LINK_488,96,논현로65길,4166186,"[37.49316039149165, 127.03874326040962]","[37.492973167863475, 127.03812451718169]",106.2365
489,LINK_489,96,논현로65길,4166186,"[37.492973167863475, 127.03812451718169]","[37.49290420366268, 127.03789658612145]",81.151
490,LINK_490,96,논현로65길,4166186,"[37.49290420366268, 127.03789658612145]","[37.492647802719496, 127.03704926166435]",66.9525
491,LINK_491,96,논현로65길,4166186,"[37.492647802719496, 127.03704926166435]","[37.492391224668204, 127.03620135491522]",54.774
492,LINK_492,97,논현로63길,4166184,"[37.49349979814516, 127.04036624673937]","[37.49324700854296, 127.03952323985321]",35.244
493,LINK_493,97,논현로63길,4166184,"[37.49324700854296, 127.03952323985321]","[37.49242110818452, 127.03909722114105]",86.7065
494,LINK_494,97,논현로63길,4166184,"[37.49242110818452, 127.03909722114105]","[37.492166048399184, 127.03825282738916]",104.2165
495,LINK_495,97,논현로63길,4166184,"[37.492166048399184, 127.03825282738916]","[37.49195407001742, 127.03755107216023]",95.3495
496,LINK_496,97,논현로63길,4166184,"[37.49195407001742, 127.03755107216023]","[37.491909713433145, 127.03740423232232]",95.3495
497,LINK_497,97,논현로63길,4166184,"[37.491909713433145, 127.03740423232232]","[37.49165266127238, 127.0365532681206]",81.151
498,LINK_498,97,논현로63길,4166184,"[37.49165266127238, 127.0365532681206]","[37.49140350616436, 127.03572851299737]",81.151
499,LINK_499,97,논현로63길,4166184,"[37.49140350616436, 127.03572851299737]","[37.491125999274274, 127.03480992083162]",65.661
500,LINK_500,122,논현로106길,4166110,"[37.50613336067611, 127.03442871457682]","[37.506282440340826, 127.03494013080284]",28.397
501,LINK_501,122,논현로106길,4166110,"[37.506282440340826, 127.03494013080284]","[37.50638226354555, 127.03528279537451]",56.794
502,LINK_502,122,논현로106길,4166110,"[37.50638226354555, 127.03528279537451]","[37.50621556561488, 127.03536091630674]",85.191
503,LINK_503,122,논현로106길,4166110,"[37.50621556561488, 127.03536091630674]","[37.50632367018107, 127.03572637420368]",85.191
504,LINK_504,122,논현로106길,4166110,"[37.50632367018107, 127.03572637420368]","[37.50642329460108, 127.03606317011206]",70.9925
505,LINK_505,122,논현로106길,4166110,"[37.50642329460108, 127.03606317011206]","[37.50652688749658, 127.0364133822491]",85.191
506,LINK_506,122,논현로106길,4166110,"[37.50652688749658, 127.0364133822491]","[37.50662605090695, 127.03674863031408]",96.078
507,LINK_507,122,논현로106길,4166110,"[37.50662605090695, 127.03674863031408]","[37.50675522204161, 127.03718532058474]",119.1435
508,LINK_508,122,논현로106길,4166110,"[37.50675522204161, 127.03718532058474]","[37.506963714215324, 127.03789018614964]",133.34199999999998
509,LINK_509,122,논현로106길,4166110,"[37.506963714215324, 127.03789018614964]","[37.50706344946271, 127.03822737239942]",124.475
510,LINK_510,122,논현로106길,4166110,"[37.50706344946271, 127.03822737239942]","[37.507174506295506, 127.03860280408873]",113.588
511,LINK_511,122,논현로106길,4166110,"[37.507174506295506, 127.03860280408873]","[37.507276579593075, 127.03894789906845]",85.191
512,LINK_512,123,논현로102길,4166107,"[37.50473771998506, 127.03508324355184]","[37.50499006061279, 127.03593520860784]",40.5755
513,LINK_513,123,논현로102길,4166107,"[37.50499006061279, 127.03593520860784]","[37.50510237604377, 127.03631442714236]",81.151
514,LINK_514,123,논현로102길,4166107,"[37.50510237604377, 127.03631442714236]","[37.50516212469172, 127.03651616245456]",81.151
515,LINK_515,123,논현로102길,4166107,"[37.50516212469172, 127.03651616245456]","[37.50528090292831, 127.0366689662565]",68.9725
516,LINK_516,123,논현로102길,4166107,"[37.50528090292831, 127.0366689662565]","[37.50535707112317, 127.03676695508852]",83.17099999999999
517,LINK_517,123,논현로102길,4166107,"[37.50535707112317, 127.03676695508852]","[37.50544802506163, 127.03707360359192]",81.151
518,LINK_518,123,논현로102길,4166107,"[37.50544802506163, 127.03707360359192]","[37.505574369143616, 127.037499609835]",51.4625
519,LINK_519,123,논현로102길,4166107,"[37.505574369143616, 127.037499609835]","[37.505702916847035, 127.03793302645686]",90.7465
520,LINK_520,123,논현로102길,4166107,"[37.505702916847035, 127.03793302645686]","[37.50584425371265, 127.03840624986557]",134.6335
521,LINK_521,123,논현로102길,4166107,"[37.50584425371265, 127.03840624986557]","[37.50588274907336, 127.03853513217979]",166.34199999999998
522,LINK_522,123,논현로102길,4166107,"[37.50588274907336, 127.03853513217979]","[37.50595001885629, 127.03876036548124]",182.5605
523,LINK_523,123,논현로102길,4166107,"[37.50595001885629, 127.03876036548124]","[37.50599126795904, 127.03889848961666]",141.98499999999999
524,LINK_524,123,논현로102길,4166107,"[37.50599126795904, 127.03889848961666]","[37.506185054687684, 127.0395473504546]",85.191
525,LINK_525,123,논현로102길,4166107,"[37.506185054687684, 127.0395473504546]","[37.506292292429286, 127.03990642374363]",56.794
526,LINK_526,124,논현로98길,4166209,"[37.50347024176321, 127.03567748236748]","[37.50360114570362, 127.03611807757562]",25.0855
527,LINK_527,124,논현로98길,4166209,"[37.50360114570362, 127.03611807757562]","[37.50372318200557, 127.03652885851614]",64.3695
528,LINK_528,124,논현로98길,4166209,"[37.50372318200557, 127.03652885851614]","[37.50389737693947, 127.03711522214785]",79.8595
529,LINK_529,124,논현로98길,4166209,"[37.50389737693947, 127.03711522214785]","[37.50410072219227, 127.03779970107384]",83.17099999999999
530,LINK_530,124,논현로98길,4166209,"[37.50410072219227, 127.03779970107384]","[37.50410309106663, 127.03780214506972]",85.191
531,LINK_531,124,논현로98길,4166209,"[37.50410309106663, 127.03780214506972]","[37.50463430307936, 127.03835020373646]",97.3695
532,LINK_532,125,논현로94길,4166206,"[37.50214981092, 127.03629447590086]","[37.502426950486814, 127.0371362490909]",51.4625
533,LINK_533,125,논현로94길,4166206,"[37.502426950486814, 127.0371362490909]","[37.50261932521615, 127.03772057710435]",76.548
534,LINK_534,125,논현로94길,4166206,"[37.50261932521615, 127.03772057710435]","[37.50284253599752, 127.03839872256736]",90.7465
535,LINK_535,125,논현로94길,4166206,"[37.50284253599752, 127.03839872256736]","[37.50295748393231, 127.03874795423752]",92.76650000000001
536,LINK_536,125,논현로94길,4166206,"[37.50295748393231, 127.03874795423752]","[37.503071071634274, 127.03909306969936]",92.76650000000001
537,LINK_537,126,논현로86길,4166202,"[37.499361668059024, 127.03762479094614]","[37.49966380868197, 127.03855712239599]",12.1785
538,LINK_538,126,논현로86길,4166202,"[37.49966380868197, 127.03855712239599]","[37.5000720953156, 127.03893182896047]",12.1785
539,LINK_539,126,논현로86길,4166202,"[37.5000720953156, 127.03893182896047]","[37.5001201586406, 127.03897590105991]",24.357
540,LINK_540,126,논현로86길,4166202,"[37.5001201586406, 127.03897590105991]","[37.50025727215908, 127.03940118451881]",12.1785
541,LINK_541,126,논현로86길,4166202,"[37.50025727215908, 127.03940118451881]","[37.500413340079724, 127.03988530828128]",0.0
542,LINK_542,126,논현로86길,4166202,"[37.500413340079724, 127.03988530828128]","[37.50057179123577, 127.0403767974237]",23.0655
543,LINK_543,127,논현로80길,4166199,"[37.49785710959833, 127.03832023198393]","[37.49814115521416, 127.03927306350955]",23.0655
544,LINK_544,127,논현로80길,4166199,"[37.49814115521416, 127.03927306350955]","[37.49828940771801, 127.03977059267844]",35.244
545,LINK_545,127,논현로80길,4166199,"[37.49828940771801, 127.03977059267844]","[37.49843496708768, 127.0402591207498]",12.1785
546,LINK_546,127,논현로80길,4166199,"[37.49843496708768, 127.0402591207498]","[37.498580281621045, 127.04074627093307]",12.1785
547,LINK_547,127,논현로80길,4166199,"[37.498580281621045, 127.04074627093307]","[37.49872854599496, 127.04124360237628]",35.244
548,LINK_548,128,논현로76길,4166196,"[37.49671178816369, 127.03886053816537]","[37.496996605043314, 127.03981119766756]",10.887
549,LINK_549,128,논현로76길,4166196,"[37.496996605043314, 127.03981119766756]","[37.497168690979244, 127.04015831903308]",10.887
550,LINK_550,128,논현로76길,4166196,"[37.497168690979244, 127.04015831903308]","[37.497448562531865, 127.04072289234419]",12.1785
551,LINK_551,128,논현로76길,4166196,"[37.497448562531865, 127.04072289234419]","[37.49767172490662, 127.04117306543723]",12.1785
552,LINK_552,128,논현로76길,4166196,"[37.49767172490662, 127.04117306543723]","[37.497899864666536, 127.04163329717493]",23.0655
553,LINK_553,129,논현로72길,4166193,"[37.49517733868677, 127.03957439222867]","[37.49556793379046, 127.04036842617629]",10.887
554,LINK_554,129,논현로72길,4166193,"[37.49556793379046, 127.04036842617629]","[37.495771269819286, 127.04078180216177]",33.9525
555,LINK_555,129,논현로72길,4166193,"[37.495771269819286, 127.04078180216177]","[37.496037964392315, 127.04132396989763]",35.244
556,LINK_556,129,논현로72길,4166193,"[37.496037964392315, 127.04132396989763]","[37.49651141762036, 127.04228650470402]",24.357
557,LINK_557,130,논현로70길,4166191,"[37.49526075398784, 127.04051145091664]","[37.49550198107615, 127.04131451447931]",24.357
558,LINK_558,130,논현로70길,4166191,"[37.49550198107615, 127.04131451447931]","[37.49557060510053, 127.04154297657206]",24.357
559,LINK_559,130,논현로70길,4166191,"[37.49557060510053, 127.04154297657206]","[37.495729316152776, 127.04207134765907]",12.1785
560,LINK_560,130,논현로70길,4166191,"[37.495729316152776, 127.04207134765907]","[37.4958828140703, 127.04258240519695]",23.0655
561,LINK_561,131,논현로68길,4166189,"[37.49440488447542, 127.03993719146587]","[37.494659298120325, 127.04079151036957]",33.9525
562,LINK_562,131,논현로68길,4166189,"[37.494659298120325, 127.04079151036957]","[37.49479934537673, 127.04126181913793]",23.0655
563,LINK_563,131,논현로68길,4166189,"[37.49479934537673, 127.04126181913793]","[37.49496616485534, 127.04182203218964]",0.0
564,LINK_564,131,논현로68길,4166189,"[37.49496616485534, 127.04182203218964]","[37.4950677978026, 127.04216332081889]",0.0
565,LINK_565,131,논현로68길,4166189,"[37.4950677978026, 127.04216332081889]","[37.4951289948788, 127.04236884541876]",12.1785
566,LINK_566,131,논현로68길,4166189,"[37.4951289948788, 127.04236884541876]","[37.49516915077753, 127.04250367164394]",24.357
567,LINK_567,131,논현로68길,4166189,"[37.49516915077753, 127.04250367164394]","[37.49527744131522, 127.04286734463257]",12.1785
568,LINK_568,132,논현로66길,4166187,"[37.49406595179315, 127.04106778143999]","[37.494260645274494, 127.04171889722748]",0.0
569,LINK_569,132,논현로66길,4166187,"[37.494260645274494, 127.04171889722748]","[37.49437332159477, 127.04209572958669]",12.1785
570,LINK_570,132,논현로66길,4166187,"[37.49437332159477, 127.04209572958669]","[37.49448596971168, 127.04247247259802]",24.357
571,LINK_571,132,논현로66길,4166187,"[37.49448596971168, 127.04247247259802]","[37.494581958604456, 127.04279349278404]",24.357
572,LINK_572,132,논현로66길,4166187,"[37.494581958604456, 127.04279349278404]","[37.49459215500705, 127.04282760348735]",24.357
573,LINK_573,132,논현로66길,4166187,"[37.49459215500705, 127.04282760348735]","[37.494686586040544, 127.04314341069781]",12.1785
574,LINK_574,133,논현로64길,4166185,"[37.49349979814516, 127.04036624673937]","[37.493762781139225, 127.04120894807856]",35.244
575,LINK_575,133,논현로64길,4166185,"[37.493762781139225, 127.04120894807856]","[37.49361409638173, 127.04208952919123]",46.131
576,LINK_576,133,논현로64길,4166185,"[37.49361409638173, 127.04208952919123]","[37.49371017042337, 127.04240187202576]",35.244
577,LINK_577,133,논현로64길,4166185,"[37.49371017042337, 127.04240187202576]","[37.49380029476773, 127.04269488713147]",12.1785
578,LINK_578,133,논현로64길,4166185,"[37.49380029476773, 127.04269488713147]","[37.49392453629886, 127.0430988075988]",23.0655
579,LINK_579,133,논현로64길,4166185,"[37.49392453629886, 127.0430988075988]","[37.494032280161576, 127.04344912039151]",46.131
580,LINK_580,165,언주로107길,4166562,"[37.50777081252229, 127.03937288314808]","[37.507558173849894, 127.03867367013271]",26.377
581,LINK_581,165,언주로107길,4166562,"[37.507558173849894, 127.03867367013271]","[37.507559324243495, 127.03760766831968]",14.1985
582,LINK_582,165,언주로107길,4166562,"[37.507559324243495, 127.03760766831968]","[37.50755938612182, 127.03755254336006]",0.0
583,LINK_583,165,언주로107길,4166562,"[37.50755938612182, 127.03755254336006]","[37.50741987669665, 127.037103288775]",14.1985
584,LINK_584,165,언주로107길,4166562,"[37.50741987669665, 127.037103288775]","[37.50728753063395, 127.03667711155602]",53.4825
585,LINK_585,165,언주로107길,4166562,"[37.50728753063395, 127.03667711155602]","[37.50719065171188, 127.0363549359956]",108.25649999999999
586,LINK_586,165,언주로107길,4166562,"[37.50719065171188, 127.0363549359956]","[37.50708919028201, 127.03601752466972]",125.7665
587,LINK_587,165,언주로107길,4166562,"[37.50708919028201, 127.03601752466972]","[37.50706062032175, 127.03592253068851]",113.588
588,LINK_588,165,언주로107길,4166562,"[37.50706062032175, 127.03592253068851]","[37.50687465270264, 127.03530409880459]",108.25649999999999
589,LINK_589,166,언주로103길,4166559,"[37.506945582118384, 127.04017264311294]","[37.50673768763746, 127.03947268016864]",26.377
590,LINK_590,166,언주로103길,4166559,"[37.50673768763746, 127.03947268016864]","[37.50655662821754, 127.0388630889027]",68.9725
591,LINK_591,166,언주로103길,4166559,"[37.50655662821754, 127.0388630889027]","[37.50645657932693, 127.03852622060856]",70.9925
592,LINK_592,166,언주로103길,4166559,"[37.50645657932693, 127.03852622060856]","[37.506353613277824, 127.038179568785]",79.8595
593,LINK_593,166,언주로103길,4166559,"[37.506353613277824, 127.038179568785]","[37.506212258308615, 127.03770369608401]",90.7465
594,LINK_594,166,언주로103길,4166559,"[37.506212258308615, 127.03770369608401]","[37.506115950416884, 127.03737947702038]",81.87950000000001
595,LINK_595,166,언주로103길,4166559,"[37.506115950416884, 127.03737947702038]","[37.50608025326842, 127.03725929345804]",70.9925
596,LINK_596,166,언주로103길,4166559,"[37.50608025326842, 127.03725929345804]","[37.506014979190134, 127.0370395472986]",70.9925
597,LINK_597,166,언주로103길,4166559,"[37.506014979190134, 127.0370395472986]","[37.50595281902742, 127.03683026452306]",97.3695
598,LINK_598,166,언주로103길,4166559,"[37.50595281902742, 127.03683026452306]","[37.50591355693222, 127.03669811408213]",121.7265
599,LINK_599,166,언주로103길,4166559,"[37.50591355693222, 127.03669811408213]","[37.50582821853846, 127.03641081772213]",133.905
600,LINK_600,166,언주로103길,4166559,"[37.50582821853846, 127.03641081772213]","[37.50581306079567, 127.03635979239999]",135.925
601,LINK_601,166,언주로103길,4166559,"[37.50581306079567, 127.03635979239999]","[37.505713094754704, 127.03602325880615]",111.568
602,LINK_602,166,언주로103길,4166559,"[37.505713094754704, 127.03602325880615]","[37.50570988135048, 127.03601244522423]",85.191
603,LINK_603,166,언주로103길,4166559,"[37.50570988135048, 127.03601244522423]","[37.505601786215784, 127.03564855065254]",150.85199999999998
604,LINK_604,167,언주로99길,4166627,"[37.506183607450815, 127.04091178691567]","[37.50584329045832, 127.04034365501234]",39.284
605,LINK_605,167,언주로99길,4166627,"[37.50584329045832, 127.04034365501234]","[37.505743147897775, 127.0400030104498]",92.76650000000001
606,LINK_606,167,언주로99길,4166627,"[37.505743147897775, 127.0400030104498]","[37.50565284144323, 127.0396958485799]",108.2565
607,LINK_607,167,언주로99길,4166627,"[37.50565284144323, 127.0396958485799]","[37.505451435558776, 127.03901077451746]",83.17099999999999
608,LINK_608,167,언주로99길,4166627,"[37.505451435558776, 127.03901077451746]","[37.50519949709799, 127.03815382913164]",42.5955
609,LINK_609,168,언주로97길,4166625,"[37.505226816931035, 127.04153693446787]","[37.50540584244347, 127.04054884628584]",28.397
610,LINK_610,168,언주로97길,4166625,"[37.50540584244347, 127.04054884628584]","[37.505286716062066, 127.04020935853649]",85.191
611,LINK_611,168,언주로97길,4166625,"[37.505286716062066, 127.04020935853649]","[37.50518328756936, 127.03991462087772]",99.3895
612,LINK_612,168,언주로97길,4166625,"[37.50518328756936, 127.03991462087772]","[37.50511564908215, 127.03972185863806]",67.681
613,LINK_613,168,언주로97길,4166625,"[37.50511564908215, 127.03972185863806]","[37.504994773972456, 127.03937740770846]",62.34949999999999
614,LINK_614,168,언주로97길,4166625,"[37.504994773972456, 127.03937740770846]","[37.504949531065094, 127.03924847785471]",77.83949999999999
615,LINK_615,168,언주로97길,4166625,"[37.504949531065094, 127.03924847785471]","[37.504876706432654, 127.0390409438756]",81.151
616,LINK_616,168,언주로97길,4166625,"[37.504876706432654, 127.0390409438756]","[37.50475827784937, 127.03870347436977]",123.7465
617,LINK_617,168,언주로97길,4166625,"[37.50475827784937, 127.03870347436977]","[37.50463430307936, 127.03835020373646]",137.945
618,LINK_618,169,언주로93길,4166623,"[37.50417860744813, 127.04203162929159]","[37.50394367252242, 127.04123468270728]",26.377
619,LINK_619,169,언주로93길,4166623,"[37.50394367252242, 127.04123468270728]","[37.503714461540476, 127.04082180102243]",42.5955
620,LINK_620,169,언주로93길,4166623,"[37.503714461540476, 127.04082180102243]","[37.5035185932803, 127.04046898076416]",68.9725
621,LINK_621,169,언주로93길,4166623,"[37.5035185932803, 127.04046898076416]","[37.503407972254855, 127.0401288727436]",83.17099999999999
622,LINK_622,169,언주로93길,4166623,"[37.503407972254855, 127.0401288727436]","[37.50329383085103, 127.03977794086555]",85.191
623,LINK_623,169,언주로93길,4166623,"[37.50329383085103, 127.03977794086555]","[37.503182658770186, 127.03943612689308]",85.191
624,LINK_624,169,언주로93길,4166623,"[37.503182658770186, 127.03943612689308]","[37.503071071634274, 127.03909306969936]",81.87950000000001
625,LINK_625,170,언주로85길,4166618,"[37.50137266502485, 127.04334867239152]","[37.50120463967118, 127.04277975598764]",0.0
626,LINK_626,170,언주로85길,4166618,"[37.50120463967118, 127.04277975598764]","[37.50109099534139, 127.04239498272317]",23.0655
627,LINK_627,170,언주로85길,4166618,"[37.50109099534139, 127.04239498272317]","[37.50102041309257, 127.04175938842377]",46.131
628,LINK_628,170,언주로85길,4166618,"[37.50102041309257, 127.04175938842377]","[37.50087652968388, 127.0413159417837]",33.9525
629,LINK_629,170,언주로85길,4166618,"[37.50087652968388, 127.0413159417837]","[37.50057179123577, 127.0403767974237]",33.9525
630,LINK_630,171,언주로81길,4166617,"[37.50046965074322, 127.0437719825033]","[37.50030143855221, 127.04320204278922]",0.0
631,LINK_631,171,언주로81길,4166617,"[37.50030143855221, 127.04320204278922]","[37.50018842561669, 127.04281916245465]",10.887
632,LINK_632,171,언주로81길,4166617,"[37.50018842561669, 127.04281916245465]","[37.49988368587013, 127.04178672257817]",23.0655
633,LINK_633,171,언주로81길,4166617,"[37.49988368587013, 127.04178672257817]","[37.49960211169517, 127.04083280896955]",24.357
634,LINK_634,171,언주로81길,4166617,"[37.49960211169517, 127.04083280896955]","[37.49960243229609, 127.04076281891315]",24.357
635,LINK_635,171,언주로81길,4166617,"[37.49960243229609, 127.04076281891315]","[37.4994737775869, 127.04032976061191]",12.1785
636,LINK_636,171,언주로81길,4166617,"[37.4994737775869, 127.04032976061191]","[37.499327570351696, 127.03983958553222]",12.1785
637,LINK_637,171,언주로81길,4166617,"[37.499327570351696, 127.03983958553222]","[37.49918315281601, 127.0393533147839]",12.1785
638,LINK_638,171,언주로81길,4166617,"[37.49918315281601, 127.0393533147839]","[37.499034430875724, 127.03885320188563]",0.0
639,LINK_639,172,언주로79길,4166615,"[37.49960040995713, 127.04417946931768]","[37.49931793512271, 127.04322824132166]",0.0
640,LINK_640,172,언주로79길,4166615,"[37.49931793512271, 127.04322824132166]","[37.49919806390203, 127.04282459932784]",0.0
641,LINK_641,172,언주로79길,4166615,"[37.49919806390203, 127.04282459932784]","[37.49916823087779, 127.04272412731882]",0.0
642,LINK_642,172,언주로79길,4166615,"[37.49916823087779, 127.04272412731882]","[37.499082025089116, 127.04243385266815]",0.0
643,LINK_643,172,언주로79길,4166615,"[37.499082025089116, 127.04243385266815]","[37.49896560700367, 127.04204181781908]",0.0
644,LINK_644,172,언주로79길,4166615,"[37.49896560700367, 127.04204181781908]","[37.49884888161277, 127.04164878885712]",10.887
645,LINK_645,172,언주로79길,4166615,"[37.49884888161277, 127.04164878885712]","[37.49872854599496, 127.04124360237628]",33.9525
646,LINK_646,173,언주로75길,4166614,"[37.49923643476863, 127.04435019407795]","[37.49857278090578, 127.04300112226579]",10.887
647,LINK_647,173,언주로75길,4166614,"[37.49857278090578, 127.04300112226579]","[37.498328063013076, 127.04250369043406]",10.887
648,LINK_648,173,언주로75길,4166614,"[37.498328063013076, 127.04250369043406]","[37.498180889132115, 127.04220452026549]",0.0
649,LINK_649,173,언주로75길,4166614,"[37.498180889132115, 127.04220452026549]","[37.498152482483356, 127.04214678580419]",0.0
650,LINK_650,173,언주로75길,4166614,"[37.498152482483356, 127.04214678580419]","[37.497899864666536, 127.04163329717493]",23.0655
651,LINK_651,174,언주로71길,4166613,"[37.4978509115246, 127.04500002859541]","[37.49758253157781, 127.04445632968564]",12.1785
652,LINK_652,174,언주로71길,4166613,"[37.49758253157781, 127.04445632968564]","[37.49741499653471, 127.04411693413118]",12.1785
653,LINK_653,174,언주로71길,4166613,"[37.49741499653471, 127.04411693413118]","[37.497218271153045, 127.04371869708592]",0.0
654,LINK_654,174,언주로71길,4166613,"[37.497218271153045, 127.04371869708592]","[37.4970149990514, 127.04330662828349]",0.0
655,LINK_655,174,언주로71길,4166613,"[37.4970149990514, 127.04330662828349]","[37.49684529082196, 127.04296283769906]",12.1785
656,LINK_656,174,언주로71길,4166613,"[37.49684529082196, 127.04296283769906]","[37.49664670687596, 127.04256055729452]",24.357
657,LINK_657,174,언주로71길,4166613,"[37.49664670687596, 127.04256055729452]","[37.49651141762036, 127.04228650470402]",24.357
658,LINK_658,175,언주로69길,4166610,"[37.49675916014608, 127.04551577020528]","[37.49658263872029, 127.0449248842883]",23.0655
659,LINK_659,175,언주로69길,4166610,"[37.49658263872029, 127.0449248842883]","[37.496473229232095, 127.0445586343659]",21.774
660,LINK_660,175,언주로69길,4166610,"[37.496473229232095, 127.0445586343659]","[37.49634332760283, 127.04412381151735]",10.887
661,LINK_661,175,언주로69길,4166610,"[37.49634332760283, 127.04412381151735]","[37.49626408996888, 127.04385858671759]",0.0
662,LINK_662,175,언주로69길,4166610,"[37.49626408996888, 127.04385858671759]","[37.49620930271729, 127.0436751917324]",12.1785
663,LINK_663,175,언주로69길,4166610,"[37.49620930271729, 127.0436751917324]","[37.496149916533945, 127.04347642647622]",24.357
664,LINK_664,175,언주로69길,4166610,"[37.496149916533945, 127.04347642647622]","[37.496099835342044, 127.043308787107]",24.357
665,LINK_665,175,언주로69길,4166610,"[37.496099835342044, 127.043308787107]","[37.49604169945647, 127.04311420718523]",12.1785
666,LINK_666,175,언주로69길,4166610,"[37.49604169945647, 127.04311420718523]","[37.495970559061135, 127.04287608357672]",23.0655
