,명칭,주소,위도,경도,분류
148,역삼동 835-68,서울특별시 강남구 역삼동 835-68,37.491803999999995,127.03635,CCTV
149,역삼동 805-16,서울특별시 강남구 역삼동 805-16,37.501968,127.04695,CCTV
150,역삼동 824-10 (역삼까치공원 코너),서울특별시 강남구 역삼동 824-10 (역삼까치공원 코너),37.497091,127.03093899999999,CCTV
151,역삼동 789-29,서울특별시 강남구 역삼동 789-29,37.494001000000004,127.035684,CCTV
152,역삼동 787-8,서울특별시 강남구 역삼동 787-8,37.493964,127.043421,CCTV
153,역삼동 763-18 (다솜공원 입구),서울특별시 강남구 역삼동 763-18 (다솜공원 입구),37.495577000000004,127.047927,CCTV
154,역삼동 755-4 (역삼e-편한세상A 주변),서울특별시 강남구 역삼동 755-4 (역삼e-편한세상A 주변),37.498556,127.05078600000002,CCTV
155,역삼동 670-11,서울특별시 강남구 역삼동 670-11,37.503467,127.03803799999999,CCTV
156,역삼동 680-1 (라움 주변),서울특별시 강남구 역삼동 680-1 (라움 주변),37.508355,127.040328,CCTV
157,역삼동 794-4,서울특별시 강남구 역삼동 794-4,37.493575,127.03751299999999,CCTV
158,역삼동 698-3,서울특별시 강남구 역삼동 698-3,37.50654,127.04376599999999,CCTV
159,역삼동 693-6,서울특별시 강남구 역삼동 693-6,37.507203000000004,127.044003,CCTV
160,역삼동 753-5,서울특별시 강남구 역삼동 753-5,37.495158,127.033732,CCTV
161,역삼동 778-20,서울특별시 강남구 역삼동 778-20,37.495556,127.043779,CCTV
162,역삼동 653-3 (자미온 주변),서울특별시 강남구 역삼동 653-3 (자미온 주변),37.508425,127.038432,CCTV
163,역삼동 751-14 (Why.J.빌딩 주변),서울특별시 강남구 역삼동 751-14 (Why.J.빌딩 주변),37.494654,127.035076,CCTV
164,역삼동 834-53,서울특별시 강남구 역삼동 834-53,37.493961999999996,127.03491499999998,CCTV
165,역삼동 796-30,서울특별시 강남구 역삼동 796-30,37.493210999999995,127.039474,CCTV
166,역삼동 837-13,서울특별시 강남구 역삼동 837-13,37.491811,127.031696,CCTV
167,역삼동 836-26,서울특별시 강남구 역삼동 836-26,37.492278999999996,127.03325,CCTV
168,역삼동 796-29 (서해더블루 주차장입구),서울특별시 강남구 역삼동 796-29 (서해더블루 주차장입구),37.493114,127.038799,CCTV
