,명칭,주소,위도,경도,분류
66,역삼1동 624-15,서울특별시 강남구 역삼1동 624-15,37.5038437762,127.03153100200001,보안등
67,역삼1동 624-12,서울특별시 강남구 역삼1동 624-12,37.5043663774,127.03146336399999,보안등
68,역삼1동 612-8,서울특별시 강남구 역삼1동 612-8,37.5045068652,127.031721283,보안등
69,역삼1동 612-7,서울특별시 강남구 역삼1동 612-7,37.5046906301,127.031870649,보안등
70,역삼1동 610-7,서울특별시 강남구 역삼1동 610-7,37.5050689702,127.03217391,보안등
71,역삼1동 612-6,서울특별시 강남구 역삼1동 612-6,37.5047915926,127.03168521299999,보안등
72,역삼1동 612-5,서울특별시 강남구 역삼1동 612-5,37.5049285817,127.031549554,보안등
73,역삼1동 613-24,서울특별시 강남구 역삼1동 613-24,37.5051917988,127.031083703,보안등
74,역삼1동 611,서울특별시 강남구 역삼1동 611,37.5054476389,127.031255718,보안등
75,역삼1동 605,서울특별시 강남구 역삼1동 605,37.5064025582,127.03180351700001,보안등
76,역삼1동 610,서울특별시 강남구 역삼1동 610,37.5055879504,127.032169609,보안등
77,역삼1동 611-3,서울특별시 강남구 역삼1동 611-3,37.5054727635,127.031644785,보안등
78,역삼1동 652-13,서울특별시 강남구 역삼1동 652-13,37.5075039773,127.036671848,보안등
79,역삼1동 635-13,서울특별시 강남구 역삼1동 635-13,37.499879887,127.029453013,보안등
80,역삼1동 635-11,서울특별시 강남구 역삼1동 635-11,37.4999772964,127.02904592899999,보안등
81,역삼1동 819-4,서울특별시 강남구 역삼1동 819-4,37.4995267409,127.02925836200001,보안등
82,역삼1동 649-2,서울특별시 강남구 역삼1동 649-2,37.4997536061,127.03000936299999,보안등
83,역삼1동 649-4,서울특별시 강남구 역삼1동 649-4,37.4998796428,127.030416535,보안등
84,역삼1동 635-1,서울특별시 강남구 역삼1동 635-1,37.5009609621,127.029978181,보안등
85,역삼1동 635-12,서울특별시 강남구 역삼1동 635-12,37.500042070300005,127.02944403,보안등
86,역삼1동 635-9,서울특별시 강남구 역삼1동 635-9,37.5002511285,127.02934459299999,보안등
87,역삼1동 635-6,서울특별시 강남구 역삼1동 635-6,37.5006656494,127.029109527,보안등
88,역삼1동 622-10,서울특별시 강남구 역삼1동 622-10,37.502910881700004,127.029408966,보안등
89,역삼1동 622-4,서울특별시 강남구 역삼1동 622-4,37.5030730357,127.02951760100001,보안등
90,역삼1동 634,서울특별시 강남구 역삼1동 634,37.5031414154,127.02990214799999,보안등
91,역삼1동 623-15,서울특별시 강남구 역삼1동 623-15,37.503426160500005,127.02979369100001,보안등
92,역삼1동 623-14,서울특별시 강남구 역삼1동 623-14,37.5035234474,127.029879682,보안등
93,역삼1동 623-17,서울특별시 강남구 역삼1동 623-17,37.5032278417,127.03017813299999,보안등
94,역삼1동 623-19,서울특별시 강남구 역삼1동 623-19,37.503061973099996,127.030503778,보안등
95,역삼1동 634-4,서울특별시 강남구 역삼1동 634-4,37.5028566378,127.03013727,보안등
96,역삼1동 633-9,서울특별시 강남구 역삼1동 633-9,37.5024492459,127.030670907,보안등
97,역삼1동 681-39,서울특별시 강남구 역삼1동 681-39,37.5089582502,127.04193411700001,보안등
98,역삼1동 681-30,서울특별시 강남구 역삼1동 681-30,37.5088394582,127.04153592799999,보안등
99,역삼1동 681-37,서울특별시 강남구 역삼1동 681-37,37.5090196033,127.041694373,보안등
100,역삼1동 681-22,서울특별시 강남구 역삼1동 681-22,37.508753068000004,127.041232765,보안등
101,역삼1동 681-29,서울특별시 강남구 역삼1동 681-29,37.5088034625,127.041409233,보안등
102,역삼1동 681-23,서울특별시 강남구 역삼1동 681-23,37.5088684139,127.04118306299999,보안등
103,역삼1동 681-21,서울특별시 강남구 역삼1동 681-21,37.5087134679,127.04110606799999,보안등
104,역삼1동 687-4,서울특별시 강남구 역삼1동 687-4,37.5081189879,127.040576425,보안등
105,역삼1동 687-11,서울특별시 강남구 역삼1동 687-11,37.5084936023,127.041164761,보안등
106,역삼1동 686-12,서울특별시 강남구 역삼1동 686-12,37.5077438842,127.0413996,보안등
107,역삼1동 687-9,서울특별시 강남구 역삼1동 687-9,37.5080719652,127.041069524,보안등
108,역삼1동 687-3,서울특별시 강남구 역삼1동 687-3,37.5079531657,127.04068491299999,보안등
109,역삼1동 686-4,서울특별시 강남구 역삼1동 686-4,37.507578274299995,127.04089734,보안등
110,역삼1동 686,서울특별시 강남구 역삼1동 686,37.5076865041,127.040580715,보안등
111,역삼1동 687-12,서울특별시 강남구 역삼1동 687-12,37.5083350003,127.041237059,보안등
112,역삼1동 684,서울특별시 강남구 역삼1동 684,37.5086592015,127.041694172,보안등
113,역삼1동 684-4,서울특별시 강남구 역삼1동 684-4,37.5082915228,127.041888503,보안등
114,역삼1동 687-14,서울특별시 강남구 역삼1동 687-14,37.5081835587,127.041445083,보안등
115,역삼1동799-18,서울특별시 강남구 역삼1동799-18,37.4922582329,127.03892595200001,보안등
116,역삼1동799-16,서울특별시 강남구 역삼1동799-16,37.4921178269,127.03846452200001,보안등
117,역삼1동794-30,서울특별시 강남구 역삼1동794-30,37.492305377,127.038030399,보안등
118,역삼1동794-27,서울특별시 강남구 역삼1동794-27,37.4923667398,127.03773642700001,보안등
119,역삼1동794-24,서울특별시 강남구 역삼1동794-24,37.4925685465,127.03779532899999,보안등
120,역삼1동794-29,서울특별시 강남구 역삼1동794-29,37.4921937073,127.037858464,보안등
121,역삼1동799-13,서울특별시 강남구 역삼1동799-13,37.4918910268,127.037677387,보안등
122,역삼1동799-10,서울특별시 강남구 역삼1동799-10,37.491656798,127.037573239,보안등
123,역삼1동799-5,서울특별시 강남구 역삼1동799-5,37.4918190037,127.03749642700001,보안등
124,역삼1동 623-22,서울특별시 강남구 역삼1동 623-22,37.5034404894,127.030137505,보안등
125,역삼1동 623-12,서울특별시 강남구 역삼1동 623-12,37.503710821,127.030019994,보안등
126,역삼1동 624-18,서울특별시 강남구 역삼1동 624-18,37.5039197582,127.030395555,보안등
127,역삼1동 613-5,서울특별시 강남구 역삼1동 613-5,37.5042044899,127.030341385,보안등
128,역삼1동 613-8,서울특별시 강남구 역삼1동 613-8,37.5043774585,127.030436455,보안등
129,역삼1동 613-14,서울특별시 강남구 역삼1동 613-14,37.504665716999995,127.03068086100001,보안등
130,역삼1동 613-10,서울특별시 강남구 역삼1동 613-10,37.5045973189,127.030377734,보안등
131,역삼1동 613-20,서울특별시 강남구 역삼1동 613-20,37.5049503698,127.030929791,보안등
132,역삼1동798-14,서울특별시 강남구 역삼1동798-14,37.492629071399996,127.040052406,보안등
133,역삼1동798-32,서울특별시 강남구 역삼1동798-32,37.4923912942,127.039789938,보안등
134,역삼1동798-25,서울특별시 강남구 역삼1동798-25,37.4928094767,127.03944640000002,보안등
135,역삼1동798-29,서울특별시 강남구 역삼1동798-29,37.4924887529,127.03934220000001,보안등
136,역삼1동795-41,서울특별시 강남구 역삼1동795-41,37.4927557517,127.038428664,보안등
137,역삼1동 686-1,서울특별시 강남구 역삼1동 686-1,37.5075927763,127.040648525,보안등
138,역삼1동 653-4,서울특별시 강남구 역삼1동 653-4,37.5078819015,127.03824188200001,보안등
139,역삼1동 652-10,서울특별시 강남구 역삼1동 652-10,37.5076155904,127.03702930200001,보안등
140,역삼1동794-28,서울특별시 강남구 역삼1동794-28,37.4921938127,127.037528276,보안등
